timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
423.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,3.5,3.5
424.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,3.6666666666666665,3.6666666666666665
425.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,2.3333333333333335,2.3333333333333335
426.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335
427.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,3.5,3.5,4.333333333333333,4.333333333333333
428.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,5.333333333333333,5.333333333333333
429.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,5.5,5.5
430.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0
431.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
432.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
433.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
434.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
435.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
436.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
437.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
438.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6666666666666665,2.6666666666666665,0.0,0.0
439.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6666666666666665,3.6666666666666665,0.0,0.0
440.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,3.5,0.0,0.0
441.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,4.5,0.0,0.0
