timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
304.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
305.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5
306.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,1.5,1.5
307.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.5,0.5,1.6666666666666667,1.6666666666666667
308.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.6666666666666665,2.6666666666666665
309.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.75,2.75
310.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.75,3.75
311.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.75,4.75
312.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.6,4.6
313.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.6,5.6
314.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.6,6.6
315.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,7.6,7.6
316.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,8.6,8.6
317.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,9.6,9.6
318.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,10.6,10.6
319.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,11.6,11.6
320.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,12.6,12.6
321.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10.2,10.2
322.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,9.75,9.75
323.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,6.75,6.75
324.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,5.333333333333333,5.333333333333333
325.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0
326.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,3.0
327.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
328.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
329.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
330.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
331.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0
332.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.666666666666667,6.666666666666667,0.0,0.0
333.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.666666666666667,7.666666666666667,0.0,0.0
334.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0
335.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.25,7.25,0.0,0.0
336.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.25,8.25,0.0,0.0
337.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.4,7.4,0.0,0.0
338.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
339.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
340.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,7.714285714285714,7.714285714285714,0.0,0.0
341.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,8.714285714285714,8.714285714285714,0.0,0.0
342.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,9.714285714285714,9.714285714285714,0.0,0.0
343.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,10.714285714285714,10.714285714285714,0.0,0.0
344.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,11.714285714285714,11.714285714285714,0.0,0.0
345.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,12.714285714285714,12.714285714285714,0.0,0.0
346.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,13.714285714285714,13.714285714285714,0.0,0.0
