total_traffic_ops,north_light,south_light,east_light,west_light,north_queue_size,north_current_wait_time,south_queue_size,south_current_wait_time,east_queue_size,east_current_wait_time,west_queue_size,west_current_wait_time
14527,1,1,0,0,3,4.333333333333333,4,4.6,2,4.5,2,6.5
14528,1,1,0,0,2,3.3333333333333335,3,4.75,2,5.5,2,7.5
14529,1,1,0,0,2,3.5,3,5.0,2,6.5,3,8.5
14530,1,1,0,0,1,2.0,2,3.6666666666666665,2,7.5,3,6.666666666666667
14531,1,1,0,0,0,2.0,1,3.5,2,8.5,3,7.666666666666667
14532,1,1,0,0,0,0.0,0,3.0,2,9.5,3,8.666666666666666
14533,1,1,0,0,1,0.0,0,0.0,2,10.5,3,9.666666666666666
14534,1,1,0,0,0,1.0,1,0.0,2,11.5,3,10.666666666666666
14535,1,1,0,0,0,0.0,1,1.0,2,12.5,3,11.666666666666666
14536,1,1,0,0,0,0.0,1,1.0,2,13.5,3,12.666666666666666
14537,1,1,0,0,0,0.0,1,1.0,2,14.5,3,13.666666666666666
14538,1,1,0,0,1,0.0,0,1.0,2,15.5,3,14.666666666666666
14539,1,1,0,0,1,1.0,1,0.0,3,16.5,3,15.666666666666666
14540,1,1,0,0,0,1.0,0,1.0,3,12.0,3,16.666666666666668
14541,1,1,0,0,1,0.0,0,0.0,3,13.0,3,17.666666666666668
14542,1,1,0,0,0,1.0,0,0.0,4,14.0,3,18.666666666666668
14543,1,1,0,0,1,0.0,0,0.0,4,11.5,3,19.666666666666668
14544,1,1,0,0,1,1.0,1,0.0,4,12.5,3,20.666666666666668
14545,1,1,0,0,1,1.0,0,1.0,4,13.5,3,21.666666666666668
14546,1,1,0,0,1,1.0,0,0.0,4,14.5,3,22.666666666666668
14547,1,1,0,0,1,1.0,1,0.0,4,15.5,4,23.666666666666668
14548,1,1,0,0,0,1.0,0,1.0,4,16.5,4,18.75
14549,1,1,0,0,1,0.0,1,0.0,4,17.5,5,19.75
14550,1,1,0,0,0,1.0,1,1.0,4,18.5,5,16.8
14551,1,1,0,0,0,0.0,1,1.0,4,19.5,5,17.8
14552,1,1,0,0,0,0.0,0,1.0,4,20.5,5,18.8
14553,1,1,0,0,0,0.0,1,0.0,4,21.5,5,19.8
14554,1,1,0,0,0,0.0,0,1.0,4,22.5,5,20.8
14555,1,1,0,0,1,0.0,0,0.0,4,23.5,5,21.8
14556,1,1,0,0,1,1.0,0,0.0,4,24.5,5,22.8
14557,1,1,0,0,1,1.0,1,0.0,4,25.5,5,23.8
14558,1,1,0,0,0,1.0,1,1.0,4,26.5,5,24.8
14559,1,1,0,0,1,0.0,1,1.0,4,27.5,5,25.8
14560,1,1,0,0,0,1.0,0,1.0,4,28.5,5,26.8
14561,1,1,0,0,0,0.0,1,0.0,4,29.5,5,27.8
14562,1,1,0,0,0,0.0,0,1.0,4,30.5,5,28.8
14563,1,1,0,0,0,0.0,0,0.0,4,31.5,5,29.8
14564,1,1,0,0,1,0.0,0,0.0,4,32.5,6,30.8
14565,1,1,0,0,0,1.0,1,0.0,4,33.5,6,26.666666666666668
14566,1,1,0,0,1,0.0,1,1.0,4,34.5,6,27.666666666666668
14567,1,1,0,0,0,1.0,1,1.0,4,35.5,6,28.666666666666668
14568,1,1,0,0,1,0.0,0,1.0,4,36.5,6,29.666666666666668
14569,1,1,0,0,0,1.0,1,0.0,4,37.5,6,30.666666666666668
14570,1,1,0,0,0,0.0,0,1.0,4,38.5,6,31.666666666666668
14571,1,1,0,0,0,0.0,1,0.0,4,39.5,6,32.666666666666664
14572,1,1,0,0,1,0.0,1,1.0,4,40.5,6,33.666666666666664
14573,1,1,0,0,1,1.0,1,1.0,4,41.5,6,34.666666666666664
14574,1,1,0,0,1,1.0,0,1.0,4,42.5,6,35.666666666666664
14575,1,1,0,0,0,1.0,1,0.0,4,43.5,6,36.666666666666664
14576,1,1,0,0,0,0.0,1,1.0,5,44.5,6,37.666666666666664
14577,1,1,0,0,0,0.0,1,1.0,5,36.6,6,38.666666666666664
14578,1,1,0,0,1,0.0,0,1.0,5,37.6,6,39.666666666666664
14579,1,1,0,0,1,1.0,1,0.0,5,38.6,6,40.666666666666664
14580,0,0,1,1,0,1.0,0,1.0,5,39.6,6,41.666666666666664
14581,0,0,1,1,1,0.0,1,0.0,4,40.6,5,42.666666666666664
14582,0,0,1,1,2,1.0,2,1.0,3,36.5,4,39.8
14583,0,0,1,1,3,1.5,2,1.5,2,30.666666666666668,4,35.75
14584,0,0,1,1,3,2.0,3,2.5,2,25.0,3,23.25
14585,0,0,1,1,3,3.0,4,2.6666666666666665,1,5.0,2,19.666666666666668
14586,0,0,1,1,4,4.0,4,3.0,0,2.0,1,12.5
14587,0,0,1,1,5,4.0,5,4.0,0,0.0,0,4.0
14588,1,1,0,0,6,4.2,5,4.2,0,0.0,0,0.0
14589,1,1,0,0,6,4.5,4,5.2,0,0.0,0,0.0
14590,1,1,0,0,6,4.166666666666667,3,5.5,0,0.0,0,0.0
14591,1,1,0,0,5,3.8333333333333335,3,5.666666666666667,1,0.0,1,0.0
14592,1,1,0,0,4,4.0,3,4.333333333333333,2,1.0,2,1.0
14593,1,1,0,0,4,4.5,3,3.0,2,1.5,2,1.5
14594,1,1,0,0,4,4.0,2,2.0,2,2.5,2,2.5
14595,1,1,0,0,4,3.5,1,2.5,2,3.5,2,3.5
14596,1,1,0,0,4,3.0,0,3.0,2,4.5,2,4.5
14597,1,1,0,0,4,2.5,1,0.0,3,5.5,2,5.5
14598,1,1,0,0,4,2.5,1,1.0,3,4.666666666666667,2,6.5
14599,1,1,0,0,3,2.5,0,1.0,4,5.666666666666667,3,7.5
14600,1,1,0,0,2,3.0,0,0.0,5,5.25,3,6.0
14601,1,1,0,0,1,3.5,0,0.0,5,5.2,3,7.0
14602,1,1,0,0,0,4.0,0,0.0,5,6.2,3,8.0
14603,1,1,0,0,1,0.0,1,0.0,5,7.2,3,9.0
14604,1,1,0,0,1,1.0,0,1.0,5,8.2,3,10.0
14605,1,1,0,0,1,1.0,1,0.0,5,9.2,3,11.0
14606,1,1,0,0,0,1.0,0,1.0,5,10.2,3,12.0
14607,1,1,0,0,1,0.0,0,0.0,5,11.2,3,13.0
14608,1,1,0,0,0,1.0,1,0.0,6,12.2,3,14.0
14609,1,1,0,0,0,0.0,1,1.0,6,11.166666666666666,3,15.0
14610,1,1,0,0,0,0.0,1,1.0,6,12.166666666666666,3,16.0
14611,1,1,0,0,0,0.0,1,1.0,6,13.166666666666666,3,17.0
14612,1,1,0,0,0,0.0,0,1.0,6,14.166666666666666,4,18.0
14613,1,1,0,0,1,0.0,0,0.0,6,15.166666666666666,4,14.5
14614,1,1,0,0,1,1.0,1,0.0,6,16.166666666666668,4,15.5
14615,1,1,0,0,1,1.0,1,1.0,6,17.166666666666668,4,16.5
14616,1,1,0,0,1,1.0,1,1.0,7,18.166666666666668,4,17.5
14617,1,1,0,0,1,1.0,0,1.0,7,16.571428571428573,4,18.5
14618,0,0,1,1,0,1.0,0,0.0,7,17.571428571428573,4,19.5
14619,0,0,1,1,1,0.0,0,0.0,6,18.571428571428573,3,20.5
14620,0,0,1,1,1,1.0,1,0.0,5,18.0,2,19.0
14621,0,0,1,1,1,2.0,2,1.0,4,17.0,1,15.5
14622,0,0,1,1,2,3.0,2,1.5,4,16.25,0,10.0
14623,0,0,1,1,2,2.5,3,2.5,4,11.5,0,0.0
14624,0,0,1,1,3,3.5,4,2.6666666666666665,3,6.75,0,0.0
14625,0,0,1,1,3,3.3333333333333335,5,3.0,2,4.666666666666667,0,0.0
14626,0,0,1,1,4,4.333333333333333,5,3.4,1,3.5,0,0.0
14627,0,0,1,1,4,4.25,5,4.4,0,4.0,0,0.0
14628,0,0,1,1,4,5.25,5,5.4,0,0.0,0,0.0
14629,0,0,1,1,5,6.25,5,6.4,0,0.0,0,0.0
14630,0,0,1,1,5,6.0,5,7.4,0,0.0,0,0.0
14631,1,1,0,0,6,7.0,5,8.4,0,0.0,0,0.0
14632,1,1,0,0,6,6.833333333333333,4,9.4,0,0.0,0,0.0
14633,1,1,0,0,6,5.666666666666667,3,9.75,0,0.0,0,0.0
14634,1,1,0,0,6,4.833333333333333,3,10.0,0,0.0,0,0.0
14635,1,1,0,0,5,4.166666666666667,3,7.333333333333333,0,0.0,1,0.0
14636,1,1,0,0,4,4.2,2,4.666666666666667,1,0.0,1,1.0
14637,1,1,0,0,4,4.5,1,2.5,1,1.0,1,2.0
14638,1,1,0,0,3,4.0,0,3.0,1,2.0,1,3.0
14639,1,1,0,0,3,4.333333333333333,0,0.0,1,3.0,2,4.0
14640,1,1,0,0,3,3.3333333333333335,1,0.0,1,4.0,2,3.0
14641,1,1,0,0,3,2.3333333333333335,1,1.0,1,5.0,2,4.0
14642,1,1,0,0,2,2.0,1,1.0,2,6.0,2,5.0
14643,1,1,0,0,1,2.5,1,1.0,2,4.0,2,6.0
14644,1,1,0,0,0,3.0,1,1.0,2,5.0,3,7.0
14645,1,1,0,0,1,0.0,0,1.0,2,6.0,3,5.666666666666667
14646,1,1,0,0,0,1.0,0,0.0,2,7.0,3,6.666666666666667
14647,1,1,0,0,1,0.0,0,0.0,2,8.0,4,7.666666666666667
14648,1,1,0,0,0,1.0,0,0.0,2,9.0,4,6.75
14649,1,1,0,0,1,0.0,0,0.0,2,10.0,4,7.75
14650,1,1,0,0,1,1.0,0,0.0,2,11.0,4,8.75
14651,1,1,0,0,0,1.0,1,0.0,2,12.0,4,9.75
14652,1,1,0,0,0,0.0,1,1.0,2,13.0,4,10.75
14653,1,1,0,0,0,0.0,1,1.0,2,14.0,4,11.75
14654,1,1,0,0,0,0.0,0,1.0,2,15.0,4,12.75
14655,1,1,0,0,0,0.0,1,0.0,2,16.0,4,13.75
14656,1,1,0,0,0,0.0,1,1.0,3,17.0,4,14.75
14657,1,1,0,0,1,0.0,0,1.0,3,12.333333333333334,4,15.75
14658,1,1,0,0,0,1.0,0,0.0,3,13.333333333333334,4,16.75
14659,1,1,0,0,0,0.0,1,0.0,3,14.333333333333334,4,17.75
14660,1,1,0,0,1,0.0,0,1.0,3,15.333333333333334,4,18.75
14661,1,1,0,0,1,1.0,1,0.0,3,16.333333333333332,4,19.75
14662,1,1,0,0,0,1.0,0,1.0,3,17.333333333333332,4,20.75
14663,1,1,0,0,0,0.0,1,0.0,3,18.333333333333332,4,21.75
14664,1,1,0,0,0,0.0,0,1.0,3,19.333333333333332,4,22.75
14665,1,1,0,0,1,0.0,0,0.0,3,20.333333333333332,4,23.75
14666,1,1,0,0,1,1.0,0,0.0,3,21.333333333333332,4,24.75
14667,1,1,0,0,1,1.0,0,0.0,3,22.333333333333332,5,25.75
14668,1,1,0,0,1,1.0,0,0.0,3,23.333333333333332,5,21.6
14669,1,1,0,0,1,1.0,0,0.0,3,24.333333333333332,5,22.6
14670,1,1,0,0,1,1.0,0,0.0,4,25.333333333333332,6,23.6
14671,1,1,0,0,1,1.0,0,0.0,4,20.0,6,20.666666666666668
14672,1,1,0,0,0,1.0,1,0.0,4,21.0,6,21.666666666666668
14673,1,1,0,0,0,0.0,1,1.0,4,22.0,7,22.666666666666668
14674,0,0,1,1,0,0.0,0,1.0,4,23.0,7,20.428571428571427
14675,0,0,1,1,1,0.0,1,0.0,3,24.0,6,21.428571428571427
14676,0,0,1,1,2,1.0,2,1.0,2,20.0,5,19.333333333333332
14677,0,0,1,1,2,1.5,3,1.5,1,14.0,4,16.8
14678,0,0,1,1,3,2.5,4,2.0,0,8.0,3,13.75
14679,0,0,1,1,3,2.6666666666666665,4,2.5,0,0.0,2,9.0
14680,0,0,1,1,3,3.6666666666666665,4,3.5,0,0.0,2,8.5
14681,0,0,1,1,4,4.666666666666667,4,4.5,1,0.0,1,4.5
14682,0,0,1,1,5,4.5,4,5.5,0,1.0,0,2.0
14683,0,0,1,1,5,4.6,4,6.5,1,0.0,0,0.0
14684,0,0,1,1,5,5.6,5,7.5,0,1.0,0,0.0
14685,0,0,1,1,5,6.6,5,7.0,0,0.0,0,0.0
14686,0,0,1,1,5,7.6,5,8.0,1,0.0,0,0.0
14687,1,1,0,0,6,8.6,6,9.0,0,1.0,0,0.0
14688,1,1,0,0,6,8.166666666666666,5,8.5,0,0.0,0,0.0
14689,1,1,0,0,6,7.0,5,8.6,0,0.0,0,0.0
14690,1,1,0,0,6,5.833333333333333,4,7.0,1,0.0,0,0.0
14691,1,1,0,0,6,4.833333333333333,4,6.5,1,1.0,0,0.0
14692,1,1,0,0,6,4.166666666666667,4,4.25,1,2.0,1,0.0
14693,1,1,0,0,6,3.5,3,3.25,2,3.0,1,1.0
14694,1,1,0,0,5,3.5,3,3.3333333333333335,2,2.5,1,2.0
14695,1,1,0,0,5,4.0,3,2.6666666666666665,2,3.5,1,3.0
14696,1,1,0,0,5,3.8,3,2.3333333333333335,2,4.5,1,4.0
14697,1,1,0,0,5,3.6,2,2.0,2,5.5,1,5.0
14698,1,1,0,0,5,3.4,1,2.5,2,6.5,1,6.0
14699,1,1,0,0,4,3.2,0,3.0,2,7.5,2,7.0
14700,1,1,0,0,4,3.5,1,0.0,2,8.5,2,4.5
14701,1,1,0,0,3,3.25,1,1.0,2,9.5,2,5.5
14702,1,1,0,0,2,3.6666666666666665,0,1.0,2,10.5,2,6.5
14703,1,1,0,0,2,4.0,0,0.0,2,11.5,2,7.5
14704,1,1,0,0,2,2.5,0,0.0,3,12.5,2,8.5
14705,1,1,0,0,2,1.5,0,0.0,4,9.333333333333334,2,9.5
14706,1,1,0,0,2,1.5,1,0.0,4,8.0,2,10.5
14707,1,1,0,0,2,1.5,1,1.0,5,9.0,2,11.5
14708,1,1,0,0,2,1.5,0,1.0,5,8.2,2,12.5
14709,1,1,0,0,2,1.5,1,0.0,5,9.2,2,13.5
14710,1,1,0,0,1,1.5,1,1.0,5,10.2,3,14.5
14711,1,1,0,0,1,2.0,1,1.0,5,11.2,3,10.666666666666666
14712,1,1,0,0,1,1.0,1,1.0,6,12.2,3,11.666666666666666
14713,1,1,0,0,0,1.0,0,1.0,6,11.166666666666666,4,12.666666666666666
14714,1,1,0,0,0,0.0,0,0.0,6,12.166666666666666,4,10.5
14715,1,1,0,0,0,0.0,0,0.0,6,13.166666666666666,4,11.5
14716,1,1,0,0,0,0.0,1,0.0,6,14.166666666666666,4,12.5
14717,1,1,0,0,0,0.0,0,1.0,6,15.166666666666666,4,13.5
14718,0,0,1,1,0,0.0,0,0.0,6,16.166666666666668,5,14.5
14719,0,0,1,1,0,0.0,1,0.0,6,17.166666666666668,4,12.6
14720,0,0,1,1,1,0.0,1,1.0,5,13.333333333333334,4,10.0
14721,0,0,1,1,2,1.0,1,2.0,4,11.6,3,5.75
14722,0,0,1,1,2,1.5,1,3.0,3,11.25,2,5.0
14723,0,0,1,1,2,2.5,1,4.0,2,10.333333333333334,2,4.0
14724,0,0,1,1,3,3.5,1,5.0,1,8.5,1,2.5
14725,0,0,1,1,3,3.3333333333333335,2,6.0,0,6.0,0,2.0
14726,0,0,1,1,4,4.333333333333333,2,4.0,1,0.0,0,0.0
14727,0,0,1,1,4,4.25,3,5.0,0,1.0,0,0.0
14728,0,0,1,1,4,5.25,3,4.333333333333333,0,0.0,0,0.0
14729,0,0,1,1,5,6.25,3,5.333333333333333,1,0.0,0,0.0
14730,0,0,1,1,6,6.0,4,6.333333333333333,0,1.0,0,0.0
14731,1,1,0,0,7,6.0,5,5.75,0,0.0,0,0.0
14732,1,1,0,0,7,6.142857142857143,5,5.6,1,0.0,0,0.0
14733,1,1,0,0,7,5.428571428571429,4,4.0,1,1.0,0,0.0
14734,1,1,0,0,6,4.714285714285714,3,4.0,1,2.0,0,0.0
14735,1,1,0,0,5,4.833333333333333,3,4.0,1,3.0,0,0.0
14736,1,1,0,0,4,5.0,3,3.3333333333333335,2,4.0,0,0.0
14737,1,1,0,0,3,5.5,3,2.6666666666666665,2,3.0,0,0.0
14738,1,1,0,0,2,6.0,2,2.0,2,4.0,0,0.0
14739,1,1,0,0,2,6.5,1,2.5,2,5.0,0,0.0
14740,1,1,0,0,1,4.0,1,3.0,3,6.0,0,0.0
14741,1,1,0,0,0,2.0,1,1.0,3,5.0,0,0.0
14742,1,1,0,0,0,0.0,1,1.0,3,6.0,0,0.0
14743,1,1,0,0,1,0.0,1,1.0,3,7.0,0,0.0
14744,1,1,0,0,1,1.0,0,1.0,3,8.0,0,0.0
14745,1,1,0,0,0,1.0,1,0.0,3,9.0,0,0.0
14746,1,1,0,0,1,0.0,0,1.0,3,10.0,0,0.0
14747,1,1,0,0,0,1.0,1,0.0,3,11.0,1,0.0
14748,1,1,0,0,1,0.0,1,1.0,3,12.0,2,1.0
14749,1,1,0,0,1,1.0,1,1.0,3,13.0,2,1.5
14750,1,1,0,0,0,1.0,0,1.0,3,14.0,2,2.5
14751,1,1,0,0,0,0.0,0,0.0,3,15.0,2,3.5
14752,1,1,0,0,1,0.0,1,0.0,3,16.0,2,4.5
14753,1,1,0,0,0,1.0,0,1.0,4,17.0,2,5.5
14754,1,1,0,0,1,0.0,1,0.0,4,13.75,3,6.5
14755,1,1,0,0,1,1.0,0,1.0,4,14.75,3,5.333333333333333
14756,1,1,0,0,0,1.0,1,0.0,4,15.75,3,6.333333333333333
14757,1,1,0,0,1,0.0,1,1.0,5,16.75,3,7.333333333333333
14758,1,1,0,0,1,1.0,0,1.0,5,14.4,3,8.333333333333334
14759,1,1,0,0,0,1.0,1,0.0,6,15.4,4,9.333333333333334
14760,1,1,0,0,0,0.0,1,1.0,6,13.833333333333334,5,8.0
14761,1,1,0,0,0,0.0,1,1.0,6,14.833333333333334,5,7.4
14762,0,0,1,1,0,0.0,0,1.0,6,15.833333333333334,5,8.4
14763,0,0,1,1,0,0.0,0,0.0,5,16.833333333333332,4,9.4
14764,0,0,1,1,0,0.0,0,0.0,4,15.0,3,8.75
14765,0,0,1,1,0,0.0,0,0.0,3,12.75,2,7.333333333333333
14766,0,0,1,1,0,0.0,1,0.0,2,9.666666666666666,1,6.5
14767,0,0,1,1,0,0.0,2,1.0,1,9.0,0,7.0
14768,0,0,1,1,0,0.0,3,1.5,0,9.0,0,0.0
14769,0,0,1,1,0,0.0,3,2.0,0,0.0,0,0.0
14770,0,0,1,1,1,0.0,4,3.0,0,0.0,0,0.0
14771,0,0,1,1,1,1.0,5,3.25,0,0.0,0,0.0
14772,0,0,1,1,1,2.0,6,3.6,0,0.0,1,0.0
14773,0,0,1,1,1,3.0,7,4.0,0,0.0,0,1.0
14774,0,0,1,1,2,4.0,8,4.428571428571429,0,0.0,0,0.0
14775,1,1,0,0,2,3.0,9,4.875,0,0.0,0,0.0
14776,1,1,0,0,1,4.0,8,5.333333333333333,1,0.0,0,0.0
14777,1,1,0,0,0,3.0,8,5.75,1,1.0,1,0.0
14778,1,1,0,0,0,0.0,8,5.5,1,2.0,1,1.0
14779,1,1,0,0,0,0.0,7,5.25,1,3.0,1,2.0
14780,1,1,0,0,1,0.0,7,5.714285714285714,1,4.0,1,3.0
14781,1,1,0,0,1,1.0,7,5.428571428571429,1,5.0,1,4.0
14782,1,1,0,0,1,1.0,6,5.142857142857143,1,6.0,1,5.0
14783,1,1,0,0,1,1.0,6,5.5,1,7.0,1,6.0
14784,1,1,0,0,0,1.0,5,5.0,1,8.0,1,7.0
14785,1,1,0,0,1,0.0,4,5.2,1,9.0,1,8.0
14786,1,1,0,0,0,1.0,4,5.5,2,10.0,1,9.0
14787,1,1,0,0,0,0.0,4,4.5,2,6.0,2,10.0
14788,1,1,0,0,0,0.0,4,3.75,2,7.0,2,6.0
14789,1,1,0,0,0,0.0,4,3.0,2,8.0,2,7.0
14790,1,1,0,0,1,0.0,3,2.5,2,9.0,2,8.0
14791,1,1,0,0,0,1.0,2,3.0,2,10.0,2,9.0
14792,1,1,0,0,1,0.0,2,3.5,2,11.0,2,10.0
14793,1,1,0,0,1,1.0,2,2.5,2,12.0,2,11.0
14794,1,1,0,0,1,1.0,2,1.5,2,13.0,2,12.0
14795,1,1,0,0,0,1.0,2,1.5,2,14.0,3,13.0
14796,1,1,0,0,1,0.0,2,1.5,2,15.0,3,9.666666666666666
14797,1,1,0,0,0,1.0,1,1.5,3,16.0,4,10.666666666666666
14798,1,1,0,0,1,0.0,0,2.0,3,11.666666666666666,4,9.0
14799,1,1,0,0,0,1.0,0,0.0,3,12.666666666666666,4,10.0
14800,1,1,0,0,0,0.0,0,0.0,3,13.666666666666666,4,11.0
14801,1,1,0,0,0,0.0,1,0.0,3,14.666666666666666,5,12.0
14802,1,1,0,0,1,0.0,0,1.0,3,15.666666666666666,6,10.6
14803,1,1,0,0,0,1.0,1,0.0,3,16.666666666666668,6,9.833333333333334
14804,1,1,0,0,1,0.0,0,1.0,3,17.666666666666668,6,10.833333333333334
14805,1,1,0,0,1,1.0,1,0.0,3,18.666666666666668,7,11.833333333333334
14806,1,1,0,0,1,1.0,1,1.0,3,19.666666666666668,7,11.142857142857142
14807,1,1,0,0,0,1.0,0,1.0,3,20.666666666666668,7,12.142857142857142
14808,1,1,0,0,0,0.0,1,0.0,4,21.666666666666668,7,13.142857142857142
14809,0,0,1,1,0,0.0,0,1.0,4,17.25,8,14.142857142857142
14810,0,0,1,1,1,0.0,1,0.0,3,18.25,7,13.375
14811,0,0,1,1,1,1.0,1,1.0,3,14.0,6,11.571428571428571
14812,0,0,1,1,1,2.0,1,2.0,3,6.666666666666667,5,10.5
14813,0,0,1,1,1,3.0,1,3.0,2,2.6666666666666665,4,10.2
14814,0,0,1,1,2,4.0,2,4.0,1,2.5,3,9.75
14815,0,0,1,1,3,3.0,3,3.0,0,3.0,2,9.666666666666666
14816,0,0,1,1,4,3.0,3,3.0,1,0.0,1,9.0
14817,0,0,1,1,5,3.25,3,4.0,0,1.0,0,8.0
14818,0,0,1,1,5,3.6,3,5.0,0,0.0,1,0.0
14819,0,0,1,1,6,4.6,3,6.0,1,0.0,0,1.0
14820,0,0,1,1,6,4.833333333333333,3,7.0,0,1.0,0,0.0
14821,0,0,1,1,7,5.833333333333333,4,8.0,0,0.0,1,0.0
14822,0,0,1,1,7,6.0,4,7.0,1,0.0,0,1.0
14823,1,1,0,0,7,7.0,4,8.0,0,1.0,0,0.0
14824,1,1,0,0,6,8.0,3,9.0,0,0.0,0,0.0
14825,1,1,0,0,5,8.0,3,8.333333333333334,0,0.0,0,0.0
14826,1,1,0,0,5,8.4,3,5.666666666666667,0,0.0,0,0.0
14827,1,1,0,0,5,7.2,3,3.0,0,0.0,1,0.0
14828,1,1,0,0,5,6.0,3,2.0,0,0.0,1,1.0
14829,1,1,0,0,5,4.8,2,2.0,0,0.0,2,2.0
14830,1,1,0,0,5,3.8,2,2.5,0,0.0,2,2.0
14831,1,1,0,0,4,3.0,1,2.0,0,0.0,2,3.0
14832,1,1,0,0,4,3.5,0,2.0,0,0.0,2,4.0
14833,1,1,0,0,4,3.25,1,0.0,1,0.0,2,5.0
14834,1,1,0,0,4,3.0,1,1.0,1,1.0,3,6.0
14835,1,1,0,0,3,2.75,0,1.0,2,2.0,3,5.0
14836,1,1,0,0,2,3.0,0,0.0,2,2.0,3,6.0
14837,1,1,0,0,1,3.5,0,0.0,3,3.0,4,7.0
14838,1,1,0,0,0,4.0,1,0.0,3,3.0,4,6.25
14839,1,1,0,0,1,0.0,0,1.0,3,4.0,4,7.25
14840,1,1,0,0,1,1.0,0,0.0,3,5.0,4,8.25
14841,1,1,0,0,1,1.0,0,0.0,3,6.0,5,9.25
14842,1,1,0,0,1,1.0,1,0.0,3,7.0,5,8.4
14843,1,1,0,0,0,1.0,0,1.0,3,8.0,5,9.4
14844,1,1,0,0,0,0.0,1,0.0,3,9.0,5,10.4
14845,1,1,0,0,1,0.0,1,1.0,3,10.0,5,11.4
14846,1,1,0,0,1,1.0,1,1.0,3,11.0,5,12.4
14847,1,1,0,0,1,1.0,1,1.0,3,12.0,5,13.4
14848,1,1,0,0,1,1.0,0,1.0,3,13.0,6,14.4
14849,1,1,0,0,1,1.0,0,0.0,3,14.0,6,13.0
14850,1,1,0,0,1,1.0,0,0.0,3,15.0,6,14.0
14851,1,1,0,0,1,1.0,0,0.0,3,16.0,6,15.0
14852,1,1,0,0,1,1.0,1,0.0,3,17.0,6,16.0
14853,1,1,0,0,1,1.0,1,1.0,3,18.0,6,17.0
14854,1,1,0,0,1,1.0,1,1.0,3,19.0,6,18.0
14855,1,1,0,0,1,1.0,0,1.0,4,20.0,6,19.0
14856,1,1,0,0,0,1.0,0,0.0,4,16.0,6,20.0
14857,1,1,0,0,1,0.0,0,0.0,4,17.0,6,21.0
14858,1,1,0,0,0,1.0,1,0.0,4,18.0,6,22.0
14859,1,1,0,0,1,0.0,1,1.0,4,19.0,6,23.0
14860,1,1,0,0,0,1.0,1,1.0,4,20.0,6,24.0
14861,1,1,0,0,1,0.0,1,1.0,4,21.0,6,25.0
14862,1,1,0,0,1,1.0,1,1.0,4,22.0,7,26.0
14863,1,1,0,0,1,1.0,0,1.0,4,23.0,7,23.285714285714285
14864,0,0,1,1,1,1.0,0,0.0,5,24.0,7,24.285714285714285
14865,0,0,1,1,2,1.0,0,0.0,4,20.2,6,25.285714285714285
14866,0,0,1,1,2,1.5,0,0.0,3,18.25,5,24.166666666666668
14867,0,0,1,1,3,2.5,0,0.0,2,15.0,4,22.6
14868,0,0,1,1,3,2.6666666666666665,1,0.0,2,8.5,3,21.0
14869,0,0,1,1,4,3.6666666666666665,1,1.0,1,3.0,2,18.666666666666668
14870,0,0,1,1,5,3.75,1,2.0,0,2.0,1,15.0
14871,0,0,1,1,6,4.0,2,3.0,0,0.0,0,9.0
14872,0,0,1,1,6,4.333333333333333,3,2.5,0,0.0,1,0.0
14873,0,0,1,1,7,5.333333333333333,3,2.6666666666666665,0,0.0,0,1.0
14874,1,1,0,0,7,5.571428571428571,4,3.6666666666666665,0,0.0,0,0.0
14875,1,1,0,0,6,6.571428571428571,4,3.75,0,0.0,0,0.0
14876,1,1,0,0,5,6.833333333333333,3,3.0,0,0.0,0,0.0
14877,1,1,0,0,4,7.0,3,3.3333333333333335,0,0.0,1,0.0
14878,1,1,0,0,3,7.25,3,2.6666666666666665,0,0.0,1,1.0
14879,1,1,0,0,3,7.666666666666667,2,2.3333333333333335,0,0.0,2,2.0
14880,1,1,0,0,2,5.666666666666667,1,2.5,0,0.0,3,2.0
14881,1,1,0,0,1,5.0,1,3.0,0,0.0,3,2.3333333333333335
14882,1,1,0,0,0,3.0,1,1.0,0,0.0,3,3.3333333333333335
14883,1,1,0,0,0,0.0,1,1.0,0,0.0,3,4.333333333333333
14884,1,1,0,0,1,0.0,1,1.0,0,0.0,3,5.333333333333333
14885,1,1,0,0,1,1.0,1,1.0,0,0.0,4,6.333333333333333
14886,1,1,0,0,1,1.0,1,1.0,1,0.0,5,5.75
14887,1,1,0,0,1,1.0,1,1.0,1,1.0,5,5.6
14888,1,1,0,0,1,1.0,0,1.0,2,2.0,5,6.6
14889,1,1,0,0,0,1.0,1,0.0,2,2.0,6,7.6
14890,1,1,0,0,0,0.0,0,1.0,3,3.0,6,7.333333333333333
14891,1,1,0,0,0,0.0,1,0.0,3,3.0,6,8.333333333333334
14892,1,1,0,0,1,0.0,1,1.0,3,4.0,6,9.333333333333334
14893,1,1,0,0,0,1.0,0,1.0,3,5.0,6,10.333333333333334
14894,1,1,0,0,1,0.0,0,0.0,4,6.0,6,11.333333333333334
14895,1,1,0,0,1,1.0,1,0.0,5,5.5,6,12.333333333333334
14896,1,1,0,0,1,1.0,0,1.0,5,5.4,6,13.333333333333334
14897,1,1,0,0,0,1.0,1,0.0,5,6.4,6,14.333333333333334
14898,0,0,1,1,1,0.0,0,1.0,6,7.4,6,15.333333333333334
