total_traffic_ops,north_light,south_light,east_light,west_light,north_queue_size,north_current_wait_time,south_queue_size,south_current_wait_time,east_queue_size,east_current_wait_time,west_queue_size,west_current_wait_time
6469,1,1,0,0,0,0.0,1,0.0,1,11.0,8,6.0
6470,1,1,0,0,1,0.0,0,1.0,1,12.0,8,7.0
6471,1,1,0,0,0,1.0,0,0.0,2,13.0,8,8.0
6472,1,1,0,0,0,0.0,0,0.0,2,7.5,8,9.0
6473,1,1,0,0,0,0.0,0,0.0,2,8.5,8,10.0
6474,1,1,0,0,1,0.0,1,0.0,2,9.5,9,11.0
6475,0,0,1,1,0,1.0,0,1.0,2,10.5,9,10.777777777777779
6476,0,0,1,1,0,0.0,0,0.0,2,11.5,8,11.777777777777779
6477,0,0,1,1,0,0.0,0,0.0,1,3.5,7,11.875
6478,0,0,1,1,0,0.0,0,0.0,0,2.0,6,11.857142857142858
6479,0,0,1,1,0,0.0,1,0.0,1,0.0,5,11.833333333333334
6480,0,0,1,1,0,0.0,1,1.0,0,1.0,4,12.0
6481,0,0,1,1,1,0.0,1,2.0,0,0.0,4,12.25
6482,0,0,1,1,1,1.0,1,3.0,0,0.0,3,9.5
6483,0,0,1,1,1,2.0,1,4.0,1,0.0,2,8.666666666666666
6484,0,0,1,1,1,3.0,2,5.0,1,1.0,1,6.5
6485,0,0,1,1,1,4.0,3,3.5,0,1.0,0,4.0
6486,0,0,1,1,2,5.0,3,3.3333333333333335,0,0.0,0,0.0
6487,0,0,1,1,2,3.5,3,4.333333333333333,0,0.0,0,0.0
6488,0,0,1,1,2,4.5,3,5.333333333333333,0,0.0,0,0.0
6489,0,0,1,1,2,5.5,3,6.333333333333333,0,0.0,1,0.0
6490,0,0,1,1,3,6.5,3,7.333333333333333,1,0.0,0,1.0
6491,0,0,1,1,3,5.333333333333333,3,8.333333333333334,0,1.0,0,0.0
6492,0,0,1,1,4,6.333333333333333,3,9.333333333333334,0,0.0,0,0.0
6493,0,0,1,1,4,5.75,3,10.333333333333334,0,0.0,1,0.0
6494,0,0,1,1,5,6.75,3,11.333333333333334,0,0.0,0,1.0
6495,0,0,1,1,5,6.4,3,12.333333333333334,0,0.0,0,0.0
6496,0,0,1,1,5,7.4,3,13.333333333333334,0,0.0,0,0.0
6497,0,0,1,1,6,8.4,3,14.333333333333334,0,0.0,0,0.0
6498,0,0,1,1,7,8.0,3,15.333333333333334,0,0.0,0,0.0
6499,0,0,1,1,7,7.857142857142857,3,16.333333333333332,0,0.0,0,0.0
6500,0,0,1,1,7,8.857142857142858,3,17.333333333333332,0,0.0,1,0.0
6501,1,1,0,0,7,9.857142857142858,4,18.333333333333332,0,0.0,0,1.0
6502,1,1,0,0,6,10.857142857142858,4,14.75,0,0.0,0,0.0
6503,1,1,0,0,5,10.166666666666666,3,10.0,1,0.0,1,0.0
6504,1,1,0,0,4,9.8,2,8.0,1,1.0,1,1.0
6505,1,1,0,0,4,9.75,2,3.5,1,2.0,1,2.0
6506,1,1,0,0,4,7.5,1,2.5,1,3.0,1,3.0
6507,1,1,0,0,3,5.5,0,2.0,1,4.0,1,4.0
6508,1,1,0,0,2,5.0,1,0.0,1,5.0,1,5.0
6509,1,1,0,0,1,3.5,1,1.0,1,6.0,1,6.0
6510,1,1,0,0,0,4.0,0,1.0,1,7.0,1,7.0
6511,1,1,0,0,0,0.0,0,0.0,1,8.0,1,8.0
6512,1,1,0,0,0,0.0,0,0.0,1,9.0,1,9.0
6513,1,1,0,0,0,0.0,1,0.0,2,10.0,1,10.0
6514,1,1,0,0,0,0.0,0,1.0,3,6.0,2,11.0
6515,1,1,0,0,0,0.0,1,0.0,3,5.0,2,6.5
6516,1,1,0,0,1,0.0,0,1.0,3,6.0,2,7.5
6517,1,1,0,0,1,1.0,0,0.0,4,7.0,2,8.5
6518,1,1,0,0,0,1.0,0,0.0,4,6.25,2,9.5
6519,1,1,0,0,0,0.0,0,0.0,4,7.25,2,10.5
6520,1,1,0,0,1,0.0,0,0.0,4,8.25,2,11.5
6521,1,1,0,0,0,1.0,0,0.0,4,9.25,3,12.5
6522,1,1,0,0,0,0.0,0,0.0,4,10.25,3,9.333333333333334
6523,1,1,0,0,0,0.0,0,0.0,4,11.25,4,10.333333333333334
6524,1,1,0,0,0,0.0,0,0.0,5,12.25,4,8.75
6525,1,1,0,0,0,0.0,0,0.0,5,10.8,4,9.75
6526,1,1,0,0,0,0.0,0,0.0,5,11.8,4,10.75
6527,1,1,0,0,1,0.0,1,0.0,5,12.8,4,11.75
6528,1,1,0,0,0,1.0,0,1.0,5,13.8,4,12.75
6529,1,1,0,0,1,0.0,0,0.0,5,14.8,4,13.75
6530,0,0,1,1,0,1.0,0,0.0,6,15.8,5,14.75
6531,0,0,1,1,0,0.0,0,0.0,5,14.166666666666666,4,12.8
6532,0,0,1,1,0,0.0,1,0.0,4,12.4,3,10.0
6533,0,0,1,1,0,0.0,2,1.0,3,11.75,2,8.333333333333334
6534,0,0,1,1,1,0.0,2,1.5,3,10.333333333333334,1,7.5
6535,0,0,1,1,1,1.0,2,2.5,2,5.666666666666667,0,5.0
6536,0,0,1,1,1,2.0,2,3.5,1,4.0,1,0.0
6537,0,0,1,1,1,3.0,2,4.5,0,3.0,1,1.0
6538,0,0,1,1,2,4.0,2,5.5,1,0.0,1,1.0
6539,0,0,1,1,2,3.0,2,6.5,1,1.0,1,1.0
6540,0,0,1,1,2,4.0,2,7.5,1,1.0,0,1.0
6541,0,0,1,1,2,5.0,3,8.5,0,1.0,1,0.0
6542,0,0,1,1,3,6.0,4,6.666666666666667,0,0.0,0,1.0
6543,0,0,1,1,3,5.0,4,6.0,0,0.0,0,0.0
6544,0,0,1,1,3,6.0,4,7.0,0,0.0,0,0.0
6545,0,0,1,1,3,7.0,4,8.0,0,0.0,1,0.0
6546,0,0,1,1,4,8.0,4,9.0,0,0.0,0,1.0
6547,0,0,1,1,4,7.0,4,10.0,0,0.0,0,0.0
6548,0,0,1,1,4,8.0,5,11.0,0,0.0,1,0.0
6549,0,0,1,1,4,9.0,5,9.8,0,0.0,0,1.0
6550,0,0,1,1,4,10.0,5,10.8,0,0.0,0,0.0
6551,0,0,1,1,4,11.0,5,11.8,1,0.0,0,0.0
6552,0,0,1,1,4,12.0,5,12.8,0,1.0,0,0.0
6553,0,0,1,1,4,13.0,5,13.8,0,0.0,0,0.0
6554,0,0,1,1,4,14.0,5,14.8,1,0.0,1,0.0
6555,0,0,1,1,4,15.0,5,15.8,0,1.0,1,1.0
6556,0,0,1,1,5,16.0,6,16.8,1,0.0,0,1.0
6557,1,1,0,0,5,13.8,6,15.0,0,1.0,0,0.0
6558,1,1,0,0,5,14.8,5,16.0,0,0.0,0,0.0
6559,1,1,0,0,4,11.0,4,15.0,0,0.0,0,0.0
6560,1,1,0,0,3,9.5,4,13.25,0,0.0,0,0.0
6561,1,1,0,0,2,7.666666666666667,3,9.5,1,0.0,0,0.0
6562,1,1,0,0,2,5.0,3,7.333333333333333,1,1.0,0,0.0
6563,1,1,0,0,1,3.0,2,3.6666666666666665,2,2.0,0,0.0
6564,1,1,0,0,0,2.0,1,3.0,2,2.0,1,0.0
6565,1,1,0,0,0,0.0,0,3.0,3,3.0,1,1.0
6566,1,1,0,0,0,0.0,1,0.0,3,3.0,1,2.0
6567,1,1,0,0,0,0.0,0,1.0,3,4.0,1,3.0
6568,1,1,0,0,0,0.0,0,0.0,4,5.0,2,4.0
6569,1,1,0,0,1,0.0,0,0.0,4,4.75,2,3.0
6570,1,1,0,0,0,1.0,1,0.0,4,5.75,2,4.0
6571,1,1,0,0,0,0.0,0,1.0,4,6.75,2,5.0
6572,1,1,0,0,0,0.0,0,0.0,5,7.75,2,6.0
6573,1,1,0,0,1,0.0,0,0.0,5,7.2,2,7.0
6574,1,1,0,0,0,1.0,0,0.0,5,8.2,2,8.0
6575,1,1,0,0,0,0.0,0,0.0,5,9.2,2,9.0
6576,1,1,0,0,0,0.0,1,0.0,6,10.2,2,10.0
6577,1,1,0,0,1,0.0,0,1.0,7,9.5,2,11.0
6578,1,1,0,0,1,1.0,1,0.0,7,9.142857142857142,2,12.0
6579,1,1,0,0,1,1.0,1,1.0,8,10.142857142857142,2,13.0
6580,1,1,0,0,0,1.0,0,1.0,8,9.875,2,14.0
6581,1,1,0,0,0,0.0,1,0.0,8,10.875,2,15.0
6582,1,1,0,0,1,0.0,0,1.0,8,11.875,3,16.0
6583,1,1,0,0,0,1.0,1,0.0,8,12.875,3,11.666666666666666
6584,1,1,0,0,1,0.0,1,1.0,8,13.875,4,12.666666666666666
6585,0,0,1,1,0,1.0,0,1.0,8,14.875,4,10.5
6586,0,0,1,1,0,0.0,1,0.0,7,15.875,3,11.5
6587,0,0,1,1,0,0.0,1,1.0,6,15.571428571428571,2,9.0
6588,0,0,1,1,0,0.0,1,2.0,6,15.166666666666666,1,5.0
6589,0,0,1,1,0,0.0,2,3.0,5,12.333333333333334,0,5.0
6590,0,0,1,1,1,0.0,2,2.5,4,11.6,0,0.0
6591,0,0,1,1,1,1.0,3,3.5,3,11.0,1,0.0
6592,0,0,1,1,1,2.0,3,3.3333333333333335,3,10.666666666666666,1,1.0
6593,0,0,1,1,2,3.0,4,4.333333333333333,2,6.666666666666667,0,1.0
6594,0,0,1,1,2,2.5,4,4.25,1,4.0,1,0.0
6595,0,0,1,1,2,3.5,4,5.25,0,3.0,1,1.0
6596,0,0,1,1,3,4.5,4,6.25,0,0.0,0,1.0
6597,0,0,1,1,3,4.0,4,7.25,0,0.0,0,0.0
6598,0,0,1,1,4,5.0,4,8.25,0,0.0,1,0.0
6599,0,0,1,1,4,4.75,4,9.25,0,0.0,0,1.0
6600,0,0,1,1,5,5.75,4,10.25,0,0.0,1,0.0
6601,0,0,1,1,6,5.6,4,11.25,0,0.0,0,1.0
6602,0,0,1,1,6,5.666666666666667,4,12.25,0,0.0,0,0.0
6603,0,0,1,1,7,6.666666666666667,4,13.25,0,0.0,1,0.0
6604,1,1,0,0,7,6.714285714285714,4,14.25,0,0.0,0,1.0
6605,1,1,0,0,6,7.714285714285714,3,15.25,1,0.0,1,0.0
6606,1,1,0,0,5,7.5,2,15.0,1,1.0,2,1.0
6607,1,1,0,0,4,7.4,1,15.0,1,2.0,3,1.5
6608,1,1,0,0,3,7.5,0,15.0,2,3.0,3,2.0
6609,1,1,0,0,2,7.666666666666667,0,0.0,2,2.5,3,3.0
6610,1,1,0,0,1,8.0,0,0.0,3,3.5,3,4.0
6611,1,1,0,0,0,8.0,0,0.0,3,3.3333333333333335,3,5.0
6612,1,1,0,0,0,0.0,0,0.0,4,4.333333333333333,3,6.0
6613,1,1,0,0,0,0.0,1,0.0,5,4.25,4,7.0
6614,1,1,0,0,0,0.0,1,1.0,5,4.4,4,6.25
6615,1,1,0,0,1,0.0,1,1.0,5,5.4,4,7.25
6616,1,1,0,0,1,1.0,0,1.0,5,6.4,4,8.25
6617,1,1,0,0,0,1.0,0,0.0,5,7.4,4,9.25
6618,1,1,0,0,0,0.0,0,0.0,6,8.4,4,10.25
6619,1,1,0,0,0,0.0,0,0.0,6,8.0,4,11.25
6620,1,1,0,0,0,0.0,0,0.0,6,9.0,4,12.25
6621,1,1,0,0,0,0.0,1,0.0,6,10.0,4,13.25
6622,0,0,1,1,0,0.0,0,1.0,7,11.0,4,14.25
6623,0,0,1,1,0,0.0,0,0.0,7,10.428571428571429,4,15.25
6624,0,0,1,1,1,0.0,0,0.0,6,8.857142857142858,4,11.75
6625,0,0,1,1,1,1.0,0,0.0,5,8.666666666666666,3,8.25
6626,0,0,1,1,1,2.0,0,0.0,4,8.4,3,6.0
6627,0,0,1,1,1,3.0,0,0.0,3,8.0,2,2.6666666666666665
6628,0,0,1,1,1,4.0,0,0.0,3,7.0,2,3.0
6629,0,0,1,1,1,5.0,0,0.0,2,4.666666666666667,1,2.0
6630,0,0,1,1,1,6.0,1,0.0,2,4.5,1,2.0
6631,0,0,1,1,2,7.0,1,1.0,1,2.0,0,1.0
6632,0,0,1,1,2,4.5,1,2.0,1,2.0,0,0.0
6633,0,0,1,1,2,5.5,1,3.0,0,1.0,1,0.0
6634,0,0,1,1,2,6.5,1,4.0,0,0.0,0,1.0
6635,0,0,1,1,3,7.5,1,5.0,0,0.0,1,0.0
6636,0,0,1,1,3,6.0,2,6.0,0,0.0,0,1.0
6637,0,0,1,1,3,7.0,2,4.0,0,0.0,0,0.0
6638,0,0,1,1,4,8.0,2,5.0,0,0.0,0,0.0
6639,0,0,1,1,4,7.0,2,6.0,0,0.0,1,0.0
6640,0,0,1,1,4,8.0,3,7.0,0,0.0,0,1.0
6641,0,0,1,1,4,9.0,3,5.666666666666667,0,0.0,0,0.0
6642,0,0,1,1,5,10.0,3,6.666666666666667,1,0.0,0,0.0
6643,0,0,1,1,5,9.0,4,7.666666666666667,0,1.0,0,0.0
6644,0,0,1,1,6,10.0,4,6.75,0,0.0,0,0.0
6645,0,0,1,1,6,9.333333333333334,4,7.75,0,0.0,0,0.0
6646,0,0,1,1,6,10.333333333333334,4,8.75,0,0.0,1,0.0
6647,0,0,1,1,6,11.333333333333334,4,9.75,0,0.0,0,1.0
6648,1,1,0,0,7,12.333333333333334,4,10.75,0,0.0,0,0.0
6649,1,1,0,0,6,11.571428571428571,4,11.75,0,0.0,0,0.0
6650,1,1,0,0,6,10.333333333333334,4,8.0,0,0.0,0,0.0
6651,1,1,0,0,5,8.166666666666666,4,5.5,1,0.0,1,0.0
6652,1,1,0,0,5,7.6,4,3.75,1,1.0,1,1.0
6653,1,1,0,0,4,5.8,3,2.5,2,2.0,1,2.0
6654,1,1,0,0,3,5.5,2,3.0,2,2.0,1,3.0
6655,1,1,0,0,3,5.0,2,3.5,2,3.0,1,4.0
6656,1,1,0,0,2,3.6666666666666665,1,2.5,3,4.0,2,5.0
6657,1,1,0,0,1,3.5,0,2.0,3,3.6666666666666665,3,3.5
6658,1,1,0,0,0,3.0,1,0.0,4,4.666666666666667,3,3.3333333333333335
6659,1,1,0,0,0,0.0,0,1.0,4,4.5,3,4.333333333333333
6660,1,1,0,0,0,0.0,0,0.0,4,5.5,3,5.333333333333333
6661,1,1,0,0,0,0.0,0,0.0,4,6.5,4,6.333333333333333
6662,1,1,0,0,0,0.0,1,0.0,4,7.5,4,5.75
6663,1,1,0,0,0,0.0,1,1.0,5,8.5,4,6.75
6664,1,1,0,0,0,0.0,0,1.0,6,7.8,4,7.75
6665,1,1,0,0,0,0.0,0,0.0,6,7.5,4,8.75
6666,1,1,0,0,0,0.0,0,0.0,6,8.5,4,9.75
6667,0,0,1,1,0,0.0,0,0.0,6,9.5,5,10.75
6668,0,0,1,1,1,0.0,0,0.0,5,10.5,5,9.6
6669,0,0,1,1,1,1.0,0,0.0,4,10.2,5,7.2
6670,0,0,1,1,2,2.0,0,0.0,3,9.75,5,5.6
6671,0,0,1,1,2,2.0,0,0.0,2,9.333333333333334,4,4.0
6672,0,0,1,1,2,3.0,0,0.0,1,8.5,3,3.5
6673,0,0,1,1,2,4.0,0,0.0,0,9.0,2,4.0
6674,0,0,1,1,2,5.0,0,0.0,0,0.0,1,4.5
6675,0,0,1,1,2,6.0,0,0.0,0,0.0,0,5.0
6676,0,0,1,1,2,7.0,0,0.0,0,0.0,0,0.0
6677,0,0,1,1,2,8.0,0,0.0,1,0.0,0,0.0
6678,0,0,1,1,3,9.0,0,0.0,0,1.0,0,0.0
6679,0,0,1,1,4,7.0,0,0.0,0,0.0,1,0.0
6680,0,0,1,1,4,6.25,0,0.0,0,0.0,0,1.0
6681,0,0,1,1,4,7.25,0,0.0,1,0.0,0,0.0
6682,0,0,1,1,4,8.25,1,0.0,0,1.0,0,0.0
6683,0,0,1,1,5,9.25,2,1.0,1,0.0,0,0.0
6684,0,0,1,1,5,8.4,2,1.5,1,1.0,1,0.0
6685,0,0,1,1,5,9.4,2,2.5,0,1.0,1,1.0
6686,0,0,1,1,5,10.4,2,3.5,0,0.0,0,1.0
6687,0,0,1,1,5,11.4,2,4.5,0,0.0,1,0.0
6688,0,0,1,1,5,12.4,2,5.5,0,0.0,0,1.0
6689,0,0,1,1,5,13.4,2,6.5,0,0.0,0,0.0
6690,0,0,1,1,5,14.4,3,7.5,0,0.0,0,0.0
6691,0,0,1,1,5,15.4,3,6.0,0,0.0,0,0.0
6692,0,0,1,1,5,16.4,3,7.0,0,0.0,0,0.0
6693,0,0,1,1,6,17.4,3,8.0,0,0.0,0,0.0
6694,0,0,1,1,6,15.5,3,9.0,1,0.0,1,0.0
6695,0,0,1,1,7,16.5,3,10.0,0,1.0,0,1.0
6696,1,1,0,0,8,15.142857142857142,3,11.0,0,0.0,0,0.0
6697,1,1,0,0,8,14.25,3,12.0,0,0.0,0,0.0
6698,1,1,0,0,7,11.625,2,8.0,0,0.0,1,0.0
6699,1,1,0,0,6,10.285714285714286,2,5.5,0,0.0,2,1.0
6700,1,1,0,0,5,9.5,1,2.0,0,0.0,3,1.5
6701,1,1,0,0,4,8.2,0,2.0,0,0.0,4,2.0
6702,1,1,0,0,3,6.75,0,0.0,0,0.0,4,2.5
6703,1,1,0,0,2,7.0,0,0.0,0,0.0,4,3.5
6704,1,1,0,0,2,7.5,0,0.0,1,0.0,4,4.5
6705,1,1,0,0,2,4.5,0,0.0,1,1.0,4,5.5
6706,1,1,0,0,1,1.5,0,0.0,1,2.0,4,6.5
6707,1,1,0,0,0,2.0,0,0.0,1,3.0,4,7.5
6708,1,1,0,0,0,0.0,0,0.0,1,4.0,4,8.5
6709,1,1,0,0,0,0.0,1,0.0,2,5.0,4,9.5
6710,1,1,0,0,1,0.0,0,1.0,3,3.5,4,10.5
6711,1,1,0,0,0,1.0,0,0.0,3,3.3333333333333335,4,11.5
6712,1,1,0,0,0,0.0,0,0.0,3,4.333333333333333,4,12.5
6713,1,1,0,0,1,0.0,0,0.0,4,5.333333333333333,4,13.5
6714,1,1,0,0,0,1.0,0,0.0,5,5.0,4,14.5
6715,1,1,0,0,0,0.0,1,0.0,5,5.0,4,15.5
6716,1,1,0,0,0,0.0,0,1.0,5,6.0,4,16.5
6717,1,1,0,0,0,0.0,0,0.0,6,7.0,4,17.5
6718,1,1,0,0,0,0.0,0,0.0,6,6.833333333333333,4,18.5
6719,1,1,0,0,0,0.0,0,0.0,6,7.833333333333333,4,19.5
6720,0,0,1,1,0,0.0,0,0.0,6,8.833333333333334,5,20.5
6721,0,0,1,1,0,0.0,0,0.0,5,9.833333333333334,5,17.4
6722,0,0,1,1,0,0.0,0,0.0,4,9.4,4,13.8
6723,0,0,1,1,0,0.0,0,0.0,4,9.5,3,12.5
6724,0,0,1,1,1,0.0,0,0.0,3,7.25,2,10.0
6725,0,0,1,1,2,1.0,0,0.0,2,7.0,1,4.5
6726,0,0,1,1,2,1.5,0,0.0,1,6.0,0,5.0
6727,0,0,1,1,2,2.5,1,0.0,0,4.0,0,0.0
6728,0,0,1,1,3,3.5,1,1.0,1,0.0,1,0.0
6729,0,0,1,1,3,3.3333333333333335,1,2.0,0,1.0,0,1.0
6730,0,0,1,1,4,4.333333333333333,1,3.0,0,0.0,0,0.0
6731,0,0,1,1,4,4.25,1,4.0,1,0.0,0,0.0
6732,0,0,1,1,4,5.25,1,5.0,0,1.0,0,0.0
6733,0,0,1,1,4,6.25,1,6.0,1,0.0,0,0.0
6734,0,0,1,1,4,7.25,1,7.0,0,1.0,0,0.0
6735,0,0,1,1,4,8.25,1,8.0,0,0.0,0,0.0
6736,0,0,1,1,4,9.25,1,9.0,0,0.0,0,0.0
6737,0,0,1,1,5,10.25,1,10.0,1,0.0,0,0.0
6738,0,0,1,1,5,9.2,2,11.0,0,1.0,0,0.0
6739,0,0,1,1,5,10.2,2,6.5,1,0.0,0,0.0
6740,0,0,1,1,5,11.2,2,7.5,1,1.0,1,0.0
6741,0,0,1,1,6,12.2,2,8.5,0,1.0,0,1.0
6742,0,0,1,1,6,11.166666666666666,2,9.5,1,0.0,1,0.0
6743,0,0,1,1,6,12.166666666666666,2,10.5,0,1.0,1,1.0
6744,0,0,1,1,6,13.166666666666666,2,11.5,0,0.0,0,1.0
6745,0,0,1,1,6,14.166666666666666,2,12.5,0,0.0,0,0.0
6746,0,0,1,1,6,15.166666666666666,2,13.5,1,0.0,1,0.0
6747,0,0,1,1,7,16.166666666666668,2,14.5,0,1.0,1,1.0
6748,0,0,1,1,7,14.857142857142858,2,15.5,0,0.0,0,1.0
6749,0,0,1,1,7,15.857142857142858,2,16.5,1,0.0,0,0.0
6750,0,0,1,1,7,16.857142857142858,3,17.5,0,1.0,0,0.0
6751,0,0,1,1,7,17.857142857142858,3,12.666666666666666,0,0.0,0,0.0
6752,0,0,1,1,7,18.857142857142858,3,13.666666666666666,0,0.0,0,0.0
6753,1,1,0,0,8,19.857142857142858,4,14.666666666666666,0,0.0,1,0.0
6754,1,1,0,0,7,18.375,3,12.0,0,0.0,1,1.0
6755,1,1,0,0,6,17.714285714285715,2,8.0,1,0.0,1,2.0
6756,1,1,0,0,6,16.666666666666668,1,4.5,2,1.0,1,3.0
6757,1,1,0,0,5,13.0,1,4.0,2,1.5,2,4.0
6758,1,1,0,0,5,11.2,0,1.0,2,2.5,2,3.0
6759,1,1,0,0,5,8.0,0,0.0,2,3.5,3,4.0
6760,1,1,0,0,4,5.4,0,0.0,2,4.5,3,3.6666666666666665
6761,1,1,0,0,3,4.5,0,0.0,2,5.5,3,4.666666666666667
6762,1,1,0,0,2,4.333333333333333,1,0.0,2,6.5,3,5.666666666666667
6763,1,1,0,0,1,4.5,0,1.0,2,7.5,4,6.666666666666667
6764,1,1,0,0,1,5.0,0,0.0,2,8.5,4,6.0
6765,1,1,0,0,1,1.0,0,0.0,2,9.5,4,7.0
6766,1,1,0,0,0,1.0,0,0.0,3,10.5,4,8.0
6767,1,1,0,0,0,0.0,1,0.0,3,8.0,5,9.0
6768,1,1,0,0,0,0.0,0,1.0,3,9.0,5,8.2
6769,1,1,0,0,1,0.0,0,0.0,4,10.0,5,9.2
6770,1,1,0,0,0,1.0,0,0.0,5,8.5,5,10.2
6771,0,0,1,1,0,0.0,0,0.0,6,7.8,6,11.2
6772,0,0,1,1,0,0.0,0,0.0,5,7.5,5,10.333333333333334
6773,0,0,1,1,0,0.0,1,0.0,5,6.6,4,9.6
6774,0,0,1,1,0,0.0,1,1.0,4,4.2,3,9.0
6775,0,0,1,1,1,0.0,2,2.0,3,4.25,2,8.0
6776,0,0,1,1,2,1.0,2,2.0,2,4.666666666666667,1,7.0
6777,0,0,1,1,3,1.5,2,3.0,1,5.0,0,6.0
6778,0,0,1,1,3,2.0,2,4.0,0,5.0,0,0.0
6779,0,0,1,1,3,3.0,3,5.0,1,0.0,0,0.0
6780,0,0,1,1,3,4.0,3,4.333333333333333,0,1.0,1,0.0
6781,0,0,1,1,3,5.0,4,5.333333333333333,1,0.0,0,1.0
6782,0,0,1,1,4,6.0,4,5.0,0,1.0,0,0.0
6783,0,0,1,1,4,5.5,5,6.0,0,0.0,0,0.0
6784,0,0,1,1,4,6.5,6,5.8,0,0.0,0,0.0
6785,0,0,1,1,4,7.5,6,5.833333333333333,0,0.0,0,0.0
6786,0,0,1,1,4,8.5,6,6.833333333333333,0,0.0,0,0.0
6787,0,0,1,1,4,9.5,7,7.833333333333333,1,0.0,0,0.0
6788,1,1,0,0,4,10.5,8,7.714285714285714,0,1.0,0,0.0
6789,1,1,0,0,3,11.5,8,7.75,0,0.0,0,0.0
6790,1,1,0,0,3,11.666666666666666,7,6.75,0,0.0,0,0.0
6791,1,1,0,0,2,8.0,6,6.571428571428571,1,0.0,0,0.0
6792,1,1,0,0,1,6.0,5,6.666666666666667,2,1.0,0,0.0
6793,1,1,0,0,0,3.0,5,6.8,2,1.5,1,0.0
6794,1,1,0,0,0,0.0,4,5.8,2,2.5,2,1.0
6795,1,1,0,0,1,0.0,3,5.75,2,3.5,3,1.5
6796,1,1,0,0,1,1.0,2,6.0,2,4.5,3,2.0
6797,1,1,0,0,0,1.0,1,6.0,3,5.5,3,3.0
6798,1,1,0,0,0,0.0,0,5.0,4,4.666666666666667,3,4.0
6799,1,1,0,0,0,0.0,0,0.0,4,4.5,3,5.0
6800,1,1,0,0,1,0.0,0,0.0,4,5.5,4,6.0
6801,1,1,0,0,0,1.0,1,0.0,5,6.5,4,5.5
6802,1,1,0,0,0,0.0,1,1.0,5,6.2,5,6.5
6803,0,0,1,1,0,0.0,0,1.0,6,7.2,5,6.2
6804,0,0,1,1,0,0.0,0,0.0,5,7.0,4,7.2
6805,0,0,1,1,0,0.0,0,0.0,4,6.8,3,7.25
6806,0,0,1,1,0,0.0,1,0.0,4,6.25,2,7.0
6807,0,0,1,1,0,0.0,1,1.0,4,5.0,2,6.0
6808,0,0,1,1,0,0.0,1,2.0,4,3.75,1,3.5
6809,0,0,1,1,1,0.0,1,3.0,3,3.0,1,2.0
6810,0,0,1,1,2,1.0,1,4.0,2,3.0,0,1.0
6811,0,0,1,1,2,1.5,1,5.0,1,3.5,0,0.0
6812,0,0,1,1,3,2.5,1,6.0,0,4.0,1,0.0
6813,0,0,1,1,4,2.6666666666666665,1,7.0,0,0.0,0,1.0
6814,0,0,1,1,5,3.0,1,8.0,0,0.0,0,0.0
6815,0,0,1,1,6,3.4,1,9.0,0,0.0,0,0.0
6816,0,0,1,1,7,3.8333333333333335,1,10.0,0,0.0,0,0.0
6817,0,0,1,1,8,4.285714285714286,2,11.0,1,0.0,1,0.0
6818,1,1,0,0,9,4.75,2,6.5,0,1.0,0,1.0
6819,1,1,0,0,9,5.222222222222222,2,7.5,1,0.0,0,0.0
6820,1,1,0,0,8,5.111111111111111,1,2.0,1,1.0,0,0.0
6821,1,1,0,0,7,5.5,0,2.0,1,2.0,0,0.0
6822,1,1,0,0,7,6.0,1,0.0,1,3.0,0,0.0
6823,1,1,0,0,6,5.714285714285714,1,1.0,1,4.0,0,0.0
6824,1,1,0,0,5,6.166666666666667,1,1.0,2,5.0,0,0.0
6825,1,1,0,0,4,6.6,0,1.0,2,3.5,0,0.0
6826,1,1,0,0,3,7.0,0,0.0,2,4.5,0,0.0
6827,1,1,0,0,2,7.333333333333333,1,0.0,3,5.5,1,0.0
6828,1,1,0,0,2,7.5,0,1.0,4,4.666666666666667,2,1.0
6829,1,1,0,0,1,4.0,0,0.0,4,4.5,2,1.5
6830,1,1,0,0,1,2.0,0,0.0,4,5.5,2,2.5
6831,1,1,0,0,0,1.0,0,0.0,5,6.5,2,3.5
6832,1,1,0,0,0,0.0,0,0.0,5,6.2,3,4.5
6833,1,1,0,0,0,0.0,0,0.0,6,7.2,3,4.0
6834,1,1,0,0,0,0.0,0,0.0,7,7.0,3,5.0
6835,1,1,0,0,0,0.0,1,0.0,7,7.0,4,6.0
6836,1,1,0,0,1,0.0,0,1.0,7,8.0,4,5.5
6837,1,1,0,0,1,1.0,0,0.0,7,9.0,4,6.5
6838,0,0,1,1,0,1.0,0,0.0,7,10.0,4,7.5
6839,0,0,1,1,1,0.0,0,0.0,6,11.0,3,8.5
6840,0,0,1,1,1,1.0,0,0.0,5,10.5,2,8.333333333333334
6841,0,0,1,1,1,2.0,0,0.0,4,10.4,1,7.5
6842,0,0,1,1,2,3.0,0,0.0,3,10.5,0,7.0
6843,0,0,1,1,3,2.5,0,0.0,2,10.333333333333334,0,0.0
6844,0,0,1,1,3,2.6666666666666665,0,0.0,1,10.5,1,0.0
6845,0,0,1,1,3,3.6666666666666665,0,0.0,0,11.0,1,1.0
6846,0,0,1,1,4,4.666666666666667,1,0.0,0,0.0,0,1.0
6847,0,0,1,1,4,4.5,1,1.0,0,0.0,0,0.0
6848,0,0,1,1,5,5.5,1,2.0,0,0.0,0,0.0
6849,0,0,1,1,5,5.4,1,3.0,0,0.0,0,0.0
